date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
1996-01-01,62470.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
1997-01-01,65240.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
1998-01-01,70790.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
1999-01-01,71390.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2000-01-01,75210.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2001-01-01,67420.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2002-01-01,68900.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2003-01-01,69050.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2004-01-01,64860.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2005-01-01,64310.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2006-01-01,64810.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2007-01-01,65210.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2008-01-01,62950.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2009-01-01,66950.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2010-01-01,62050.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2011-01-01,60120.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2012-01-01,64130.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2013-01-01,58950.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2014-01-01,71090.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2015-01-01,74370.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2016-01-01,68510.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2017-01-01,69180.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2018-01-01,74050.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2019-01-01,71630.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2020-01-01,72740.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2021-01-01,71210.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2022-01-01,74360.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
2023-01-01,78290.0,2024-12-20,2024-12-20,Missouri,MEHOINUSMOA672N,Real Median Household Income in Missouri,A,2023 C-CPI-U $,NSA
1984-01-01,40570.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1985-01-01,41730.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1986-01-01,41310.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1987-01-01,44790.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1988-01-01,42390.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1989-01-01,44520.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1990-01-01,43010.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1991-01-01,40060.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1992-01-01,41260.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1993-01-01,43440.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1994-01-01,48650.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1995-01-01,49660.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1996-01-01,48640.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1997-01-01,50870.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1998-01-01,51280.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1999-01-01,56030.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2000-01-01,57200.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2001-01-01,49190.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2002-01-01,49740.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2003-01-01,51640.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2004-01-01,53500.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2005-01-01,49180.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2006-01-01,50500.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2007-01-01,52840.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2008-01-01,49830.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2009-01-01,48160.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2010-01-01,51680.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2011-01-01,53970.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2012-01-01,47220.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2013-01-01,41170.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2014-01-01,44590.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2015-01-01,50300.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2016-01-01,51180.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2017-01-01,52960.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2018-01-01,51320.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2019-01-01,52940.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2020-01-01,52800.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2021-01-01,52230.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2022-01-01,50540.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
2023-01-01,55060.0,2024-12-20,2024-12-20,Mississippi,MEHOINUSMSA672N,Real Median Household Income in Mississippi,A,2023 C-CPI-U $,NSA
1984-01-01,51360.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1985-01-01,51450.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1986-01-01,50850.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1987-01-01,49540.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1988-01-01,51870.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1989-01-01,52960.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1990-01-01,49830.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1991-01-01,51060.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1992-01-01,53210.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1993-01-01,51810.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1994-01-01,52930.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1995-01-01,51940.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1996-01-01,52300.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1997-01-01,52140.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1998-01-01,55600.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1999-01-01,53550.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2000-01-01,54660.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2001-01-01,52390.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2002-01-01,56110.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2003-01-01,53820.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2004-01-01,52270.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2005-01-01,55820.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2006-01-01,59760.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2007-01-01,61880.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2008-01-01,58660.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2009-01-01,55520.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2010-01-01,55910.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2011-01-01,52900.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2012-01-01,58100.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2013-01-01,55000.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2014-01-01,64150.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2015-01-01,64570.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2016-01-01,71070.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2017-01-01,70250.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2018-01-01,69190.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2019-01-01,71150.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2020-01-01,66380.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2021-01-01,72790.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2022-01-01,75870.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
2023-01-01,79220.0,2024-12-20,2024-12-20,Montana,MEHOINUSMTA672N,Real Median Household Income in Montana,A,2023 C-CPI-U $,NSA
1984-01-01,54080.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1985-01-01,54540.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1986-01-01,54680.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1987-01-01,55070.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1988-01-01,56970.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1989-01-01,59020.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1990-01-01,56120.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1991-01-01,55230.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1992-01-01,55710.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1993-01-01,56410.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1994-01-01,57680.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1995-01-01,59840.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1996-01-01,64910.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1997-01-01,63970.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1998-01-01,63110.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1999-01-01,64270.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2000-01-01,63900.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2001-01-01,62240.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2002-01-01,58820.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2003-01-01,58820.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2004-01-01,61940.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2005-01-01,62920.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2006-01-01,57860.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2007-01-01,61680.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2008-01-01,58700.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2009-01-01,57530.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2010-01-01,59360.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2011-01-01,59380.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2012-01-01,53550.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2013-01-01,59000.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2014-01-01,58730.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2015-01-01,63820.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2016-01-01,66950.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2017-01-01,60630.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2018-01-01,64020.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2019-01-01,72290.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2020-01-01,70700.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2021-01-01,70430.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2022-01-01,67660.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
2023-01-01,68610.0,2024-12-20,2024-12-20,North Carolina,MEHOINUSNCA672N,Real Median Household Income in North Carolina,A,2023 C-CPI-U $,NSA
1984-01-01,54610.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1985-01-01,53920.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1986-01-01,53800.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1987-01-01,54630.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1988-01-01,56210.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1989-01-01,56390.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1990-01-01,53850.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1991-01-01,53260.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1992-01-01,54080.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1993-01-01,55040.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1994-01-01,54170.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1995-01-01,54430.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1996-01-01,57370.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1997-01-01,56510.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1998-01-01,53360.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
1999-01-01,56350.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2000-01-01,60030.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2001-01-01,58370.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2002-01-01,58310.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2003-01-01,63760.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2004-01-01,60370.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2005-01-01,63120.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2006-01-01,59680.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2007-01-01,66910.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2008-01-01,67860.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2009-01-01,68750.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2010-01-01,69080.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2011-01-01,74030.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2012-01-01,71860.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2013-01-01,75310.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2014-01-01,76240.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2015-01-01,72130.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
2016-01-01,74940.0,2024-12-20,2024-12-20,North Dakota,MEHOINUSNDA672N,Real Median Household Income in North Dakota,A,2023 C-CPI-U $,NSA
