date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2019-01-01,111207.8,2024-12-20,2024-12-20,Mississippi,MSRGSP,Real Gross Domestic Product: All Industry Total in Mississippi,A,Mil. of Chn. 2017 $,NSA
2020-01-01,110322.8,2024-12-20,2024-12-20,Mississippi,MSRGSP,Real Gross Domestic Product: All Industry Total in Mississippi,A,Mil. of Chn. 2017 $,NSA
2021-01-01,115675.1,2024-12-20,2024-12-20,Mississippi,MSRGSP,Real Gross Domestic Product: All Industry Total in Mississippi,A,Mil. of Chn. 2017 $,NSA
2022-01-01,116557.1,2024-12-20,2024-12-20,Mississippi,MSRGSP,Real Gross Domestic Product: All Industry Total in Mississippi,A,Mil. of Chn. 2017 $,NSA
2023-01-01,119548.4,2024-12-20,2024-12-20,Mississippi,MSRGSP,Real Gross Domestic Product: All Industry Total in Mississippi,A,Mil. of Chn. 2017 $,NSA
1997-01-01,30144.8,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
1998-01-01,31456.1,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
1999-01-01,31633.4,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2000-01-01,32513.7,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2001-01-01,32689.6,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2002-01-01,33663.8,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2003-01-01,35249.5,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2004-01-01,36949.9,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2005-01-01,38849.0,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2006-01-01,40055.0,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2007-01-01,42057.7,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2008-01-01,42049.3,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2009-01-01,40938.4,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2010-01-01,42469.8,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2011-01-01,43532.2,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2012-01-01,44329.1,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2013-01-01,45114.7,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2014-01-01,46166.7,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2015-01-01,47765.6,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2016-01-01,47189.6,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2017-01-01,48470.5,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2018-01-01,49455.0,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2019-01-01,50263.5,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2020-01-01,49981.4,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2021-01-01,53303.7,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2022-01-01,55193.9,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
2023-01-01,57373.3,2024-12-20,2024-12-20,Montana,MTRGSP,Real Gross Domestic Product: All Industry Total in Montana,A,Mil. of Chn. 2017 $,NSA
1997-01-01,340580.3,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
1998-01-01,351977.9,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
1999-01-01,372030.3,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2000-01-01,384115.3,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2001-01-01,387433.9,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2002-01-01,393685.9,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2003-01-01,404582.5,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2004-01-01,420579.4,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2005-01-01,442305.6,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2006-01-01,470663.9,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2007-01-01,477920.8,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2008-01-01,492688.8,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2009-01-01,473610.5,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2010-01-01,482030.4,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2011-01-01,484200.3,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2012-01-01,488126.5,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2013-01-01,497456.6,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2014-01-01,509782.4,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2015-01-01,525229.1,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2016-01-01,536308.5,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2017-01-01,546810.1,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2018-01-01,556573.7,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2019-01-01,567975.0,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2020-01-01,564504.4,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2021-01-01,600217.3,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2022-01-01,619537.2,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
2023-01-01,638067.3,2024-12-20,2024-12-20,North Carolina,NCRGSP,Real Gross Domestic Product: All Industry Total in North Carolina,A,Mil. of Chn. 2017 $,NSA
1997-01-01,22695.3,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
1998-01-01,23971.3,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
1999-01-01,24069.6,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2000-01-01,24990.2,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2001-01-01,25329.8,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2002-01-01,26592.1,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2003-01-01,28326.7,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2004-01-01,28636.2,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2005-01-01,29629.0,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2006-01-01,30911.4,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2007-01-01,32529.0,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2008-01-01,35030.4,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2009-01-01,35971.3,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2010-01-01,38697.4,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2011-01-01,43300.4,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2012-01-01,53326.8,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2013-01-01,54690.9,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2014-01-01,60193.0,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2015-01-01,58694.5,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2016-01-01,54756.0,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2017-01-01,56530.2,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2018-01-01,58516.4,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2019-01-01,59408.5,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2020-01-01,55850.6,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2021-01-01,56419.2,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2022-01-01,55988.0,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
2023-01-01,60348.6,2024-12-20,2024-12-20,North Dakota,NDRGSP,Real Gross Domestic Product: All Industry Total in North Dakota,A,Mil. of Chn. 2017 $,NSA
1997-01-01,73974.1,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
1998-01-01,75750.0,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
1999-01-01,77421.1,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2000-01-01,80268.2,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2001-01-01,82268.1,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2002-01-01,83433.2,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2003-01-01,88310.7,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2004-01-01,90607.6,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2005-01-01,94556.0,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2006-01-01,97322.8,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2007-01-01,99780.7,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2008-01-01,99860.1,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2009-01-01,99986.4,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2010-01-01,103940.8,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2011-01-01,109734.2,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2012-01-01,109686.3,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2013-01-01,111382.2,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2014-01-01,115651.9,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2015-01-01,119640.8,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2016-01-01,121303.1,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2017-01-01,123219.9,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2018-01-01,125543.4,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2019-01-01,127568.9,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2020-01-01,126734.9,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2021-01-01,134939.9,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2022-01-01,139440.9,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
2023-01-01,145019.6,2024-12-20,2024-12-20,Nebraska,NERGSP,Real Gross Domestic Product: All Industry Total in Nebraska,A,Mil. of Chn. 2017 $,NSA
1997-01-01,51026.6,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
1998-01-01,54954.5,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
1999-01-01,56913.1,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2000-01-01,60742.5,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2001-01-01,61719.4,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2002-01-01,63474.2,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2003-01-01,66119.4,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2004-01-01,68428.1,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2005-01-01,69556.1,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2006-01-01,71424.5,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2007-01-01,71943.5,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2008-01-01,71195.6,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2009-01-01,70498.6,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2010-01-01,72950.4,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2011-01-01,73465.0,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2012-01-01,74082.8,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2013-01-01,75503.4,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2014-01-01,76836.2,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2015-01-01,79319.3,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2016-01-01,80736.1,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2017-01-01,81179.6,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2018-01-01,82269.5,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2019-01-01,84438.2,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2020-01-01,83152.6,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2021-01-01,89949.3,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2022-01-01,91416.1,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
2023-01-01,93466.7,2024-12-20,2024-12-20,New Hampshire,NHRGSP,Real Gross Domestic Product: All Industry Total in New Hampshire,A,Mil. of Chn. 2017 $,NSA
1997-01-01,454064.1,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
1998-01-01,461237.3,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
1999-01-01,477827.9,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2000-01-01,503901.5,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2001-01-01,509631.5,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2002-01-01,517752.2,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2003-01-01,529815.9,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2004-01-01,536174.0,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2005-01-01,546357.8,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2006-01-01,555211.0,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2007-01-01,560823.8,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2008-01-01,573202.7,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2009-01-01,546362.2,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2010-01-01,554764.4,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2011-01-01,548479.3,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2012-01-01,560729.7,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2013-01-01,570952.4,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2014-01-01,570696.4,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2015-01-01,581414.9,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2016-01-01,587049.7,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2017-01-01,590086.7,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2018-01-01,606892.2,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2019-01-01,618691.0,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2020-01-01,597221.4,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
2021-01-01,632463.3,2024-12-20,2024-12-20,New Jersey,NJRGSP,Real Gross Domestic Product: All Industry Total in New Jersey,A,Mil. of Chn. 2017 $,NSA
